Individual,Fitness,HealthGain1,HealthGain2,HealthGain3,HealthGain4,HealthGain5,HealthGain6,HealthGain7,HealthGain8,EnemiesBeaten
278,-89.67727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
279,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
280,-92.89199999999997,-100.0,-100.0,-100.0,-100.0,-92.39999999999976,-100.0,-100.0,-100.0,0
281,-57.13309711286086,-100.0,-40.0,-90.0,-60.0,33.40000000000027,-90.0,-100.0,-90.0,1
282,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
283,-86.64799999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
284,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
285,-90.53181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
286,-71.22499999999997,-100.0,-60.0,-90.0,-100.0,-13.799999999999677,-90.0,-100.0,-70.0,0
287,-47.710911854103315,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
288,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
289,-43.826999999999984,-100.0,26.0,-70.0,-90.0,-3.7999999999998693,-100.0,-20.0,-50.0,1
290,-91.13758389261744,-100,-100,-100,-100,-100,-100,-100,-100,0
291,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
292,-49.66173210161659,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
293,-81.21599999999998,-100.0,-80.0,-90.0,-100.0,-57.59999999999977,-90.0,-100.0,-70.0,0
294,-37.00901098901097,-50.0,-70.0,-20.0,-80.0,77.80000000000021,-60.0,-100.0,-60.0,1
295,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
296,-70.90361445783132,-100.0,-90.0,-90.0,-60.0,-90.0,-100.0,-20.0,-80.0,0
297,-87.97483443708609,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-90.0,-90.0,0
298,-83.35033259423503,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,0
299,-88.23636363636363,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
300,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
301,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
302,-89.71818181818182,-100,-100,-100,-100,-100,-100,-100,-100,0
303,-42.954382022471876,-90.0,-30.0,-90.0,-70.0,45.4000000000003,-90.0,-20.0,-90.0,1
304,-72.55895691609977,-100.0,-40.0,-90.0,-70.0,-90.0,-90.0,-90.0,-90.0,0
305,-89.74090909090908,-100,-100,-100,-100,-100,-100,-100,-100,0
306,-93.12847682119205,-100,-100,-100,-100,-100,-100,-100,-100,0
307,-93.16291390728477,-100,-100,-100,-100,-100,-100,-100,-100,0
308,-82.89665970772442,-100.0,-90.0,-100.0,-90.0,-90.0,-100.0,-80.0,-90.0,0
309,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
310,-40.82371695178848,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-50.0,1
311,-69.47199999999997,-90.0,-100.0,-80.0,-30.0,-45.59999999999968,-100.0,-100.0,-70.0,0
312,-87.90658362989323,-100.0,-90.0,-100.0,-80.0,-100.0,-100.0,-90.0,-90.0,0
313,-85.09937888198758,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,0
314,-70.33399999999999,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
315,-86.37799999999996,-100.0,-100.0,-100.0,-100.0,-41.99999999999967,-100.0,-100.0,-100.0,0
316,-63.038709677419355,-100.0,-60.0,-50.0,-70.0,-80.0,-100.0,-30.0,-90.0,0
317,-41.692027972027944,-100.0,28.0,-70.0,-80.0,-90.0,-100.0,-20.0,29.80000000000026,2
318,-82.16899999999995,-100.0,-100.0,-100.0,-90.0,-41.39999999999967,-100.0,-100.0,-80.0,0
319,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
320,-50.17499999999998,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,-70.0,0
321,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
322,-55.39406779661017,-100.0,-20.0,-100.0,-80.0,-80.0,-80.0,-30.0,-40.0,0
323,-48.76869565217388,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
324,-44.77899999999998,-90.0,-10.0,-70.0,-90.0,-3.7999999999998693,-100.0,-30.0,-10.0,0
325,-55.984318658280884,-100.0,-60.0,-80.0,-100.0,57.400000000000325,-70.0,-100.0,-70.0,1
326,-85.15199999999996,-100.0,-100.0,-100.0,-100.0,-27.59999999999974,-100.0,-100.0,-100.0,0
327,-33.45899999999996,-90.0,16.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,2
328,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
329,-41.03959810874704,-70.0,70.0,-60.0,-60.0,-50.0,-70.0,-60.0,-80.0,1
330,-42.76755671902266,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
331,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
332,-90.55430463576158,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,0
333,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
334,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
335,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
336,-64.25899999999999,-100.0,-90.0,-70.0,-100.0,-3.7999999999998693,-100.0,-30.0,-70.0,0
337,-87.29599999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
338,-51.663043478260846,-50.0,-90.0,-90.0,-70.0,79.0000000000002,-100.0,-100.0,-70.0,1
339,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
340,-93.07019867549668,-100,-100,-100,-100,-100,-100,-100,-100,0
341,-17.017272727272694,-70.0,70.0,-50.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
342,-48.4171296296296,-100.0,-100.0,-80.0,-30.0,-20.0,-60.0,-100.0,49.000000000000306,1
343,-47.073999999999984,-100.0,84.0,-70.0,-90.0,-1.9999999999998863,-100.0,-60.0,-80.0,1
344,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
345,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
346,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
347,-87.37051282051281,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,0
348,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
349,-90.72052401746726,-100,-100,-100,-100,-100,-100,-100,-100,0
350,-41.13333333333333,-100.0,22.0,-60.0,-60.0,-50.0,-60.0,-40.0,-70.0,1
351,-42.77769230769228,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
352,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
353,-86.80138662316476,-100.0,-100.0,-100.0,-100.0,-80.0,-90.0,-100.0,-100.0,0
354,-90.00699999999996,-100.0,-100.0,-100.0,-100.0,-65.39999999999972,-100.0,-100.0,-100.0,0
355,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
356,-89.59304635761589,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,0
357,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
358,-47.63188449848021,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
359,-38.630139860139835,-100.0,70.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
360,-41.378461538461515,-90.0,4.0,-80.0,-80.0,-80.0,-90.0,-20.0,31.600000000000264,2
361,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
362,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
363,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
364,-61.734999999999964,-100.0,32.0,-90.0,-90.0,-27.399999999999686,-90.0,-100.0,-80.0,1
365,-89.47727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
366,-72.04929643527197,-100.0,-80.0,-100.0,-100.0,-43.199999999999676,-70.0,-100.0,-64.19999999999976,0
367,-49.25033591731263,-100.0,-30.0,-70.0,-90.0,-80.0,-60.0,37.60000000000028,-90.0,1
368,-90.27027027027027,-100,-100,-100,-100,-100,-100,-100,-100,0
369,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
370,-89.74090909090908,-100,-100,-100,-100,-100,-100,-100,-100,0
371,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
372,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
373,-86.92999999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
374,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
375,-87.94834437086092,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-70.0,-100.0,0
376,-86.69199999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
377,-18.854777448071182,-70.0,70.0,-60.0,-70.0,56.20000000000032,-70.0,-10.0,-80.0,2
378,-69.73599999999999,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
379,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
380,-41.413984674329484,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
381,-77.73514851485149,-100.0,-90.0,-100.0,-90.0,-90.0,-100.0,-50.0,-90.0,0
382,-86.27799999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
383,-70.13999999999997,-40.0,-100.0,-100.0,-80.0,-46.799999999999685,-80.0,-100.0,-70.0,0
384,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
385,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
386,-46.59020618556699,-50.0,-70.0,-70.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
387,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
388,-41.47911877394634,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
389,-48.858362720402994,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
390,-59.23960396039604,-100.0,28.0,-90.0,-90.0,-90.0,-100.0,-20.0,-70.0,1
391,-70.332,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
392,-42.97699300699298,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
393,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
394,-39.84665198237882,-50.0,-50.0,-30.0,-70.0,62.80000000000034,-80.0,-100.0,-70.0,1
395,-93.22028985507247,-100,-100,-100,-100,-100,-100,-100,-100,0
396,-91.1023178807947,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,0
397,-90.47717842323651,-100,-100,-100,-100,-100,-100,-100,-100,0
398,-79.1265690376569,-100.0,-100.0,-100.0,-100.0,-10.0,-100.0,-100.0,-100.0,0
399,-86.59545454545454,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,0
400,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
401,-89.79545454545455,-100,-100,-100,-100,-100,-100,-100,-100,0
402,-89.98237885462555,-100,-100,-100,-100,-100,-100,-100,-100,0
403,-42.76146853146851,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,32.200000000000266,2
404,-89.66818181818182,-100,-100,-100,-100,-100,-100,-100,-100,0
405,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
406,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
407,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
408,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
409,-38.82699999999995,-90.0,-30.0,-70.0,-50.0,-15.399999999999766,-70.0,-80.0,46.0000000000003,1
410,-92.7364238410596,-100,-100,-100,-100,-100,-100,-100,-100,0
411,-41.0404903677758,-100.0,28.0,-70.0,-90.0,-80.0,-100.0,-20.0,29.80000000000026,2
412,-77.65157894736842,-100.0,-90.0,-80.0,-100.0,-30.0,-100.0,-100.0,-100.0,0
413,-90.22222222222223,-100,-100,-100,-100,-100,-100,-100,-100,0
414,-70.46299999999995,-60.0,-80.0,-70.0,-90.0,-41.39999999999967,-100.0,-100.0,-70.0,0
415,-26.263508771929796,-100.0,28.0,-60.0,-60.0,-10.0,-40.0,33.40000000000027,-80.0,2
416,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
417,-33.62166666666664,-100.0,20.0,-60.0,-70.0,-10.0,-60.0,8.200000000000232,-80.0,2
418,-81.00199999999995,-100.0,-90.0,-80.0,-90.0,-47.99999999999969,-100.0,-100.0,-90.0,0
419,-22.5129137529137,-80.0,28.0,-40.0,-70.0,29.80000000000026,-70.0,19.600000000000236,-80.0,3
420,-89.67727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
421,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
422,-85.00799999999997,-100.0,-100.0,-100.0,-100.0,-31.199999999999704,-100.0,-100.0,-100.0,0
423,-89.75454545454545,-100,-100,-100,-100,-100,-100,-100,-100,0
424,-12.964337349397507,-80.0,10.0,-70.0,-80.0,46.0000000000003,-70.0,11.80000000000023,48.400000000000304,4
425,-85.30199999999996,-100.0,-90.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
426,-35.646950354609906,-100.0,70.0,-70.0,-80.0,-90.0,-80.0,-20.0,29.80000000000026,2
427,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
428,-86.76099999999995,-100.0,-100.0,-100.0,-100.0,-47.399999999999686,-100.0,-100.0,-100.0,0
429,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
430,-39.885932914046094,-100.0,26.0,-70.0,-90.0,-90.0,-80.0,-20.0,29.80000000000026,2
431,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
432,-19.022246777163843,-50.0,-70.0,-20.0,-40.0,76.00000000000023,-60.0,-100.0,63.40000000000034,2
433,-43.35256410256409,-70.0,-100.0,-70.0,-80.0,85.00000000000014,-60.0,-100.0,-10.0,1
434,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
435,-87.73999999999997,-100.0,-100.0,-100.0,-100.0,-55.199999999999704,-100.0,-100.0,-100.0,0
436,-52.830000000000005,-100.0,18.0,-90.0,-70.0,-60.0,-90.0,-30.0,-90.0,1
437,-45.81899999999998,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,-30.0,0
438,-54.02778115501516,-100.0,-70.0,-90.0,-90.0,33.40000000000027,-90.0,-30.0,-90.0,1
439,-33.065319148936126,-90.0,-10.0,-70.0,-70.0,-50.0,-50.0,2.200000000000234,2.200000000000234,2
440,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
441,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
442,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
443,-93.14754098360656,-100,-100,-100,-100,-100,-100,-100,-100,0
444,-94.01320132013201,-100,-100,-100,-100,-100,-100,-100,-100,0
445,-91.5266272189349,-100,-100,-100,-100,-100,-100,-100,-100,0
446,-48.4938808373591,-90.0,8.0,-60.0,-80.0,-60.0,-100.0,-10.0,-60.0,1
447,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
448,-92.28395061728395,-100,-100,-100,-100,-100,-100,-100,-100,0
449,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
450,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
451,-91.49562171628722,-100,-100,-100,-100,-100,-100,-100,-100,0
452,-86.15199999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
453,-43.556989409984844,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
454,-90.03313253012048,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-90.0,-100.0,0
455,-39.50517241379308,-50.0,-50.0,-30.0,-80.0,79.0000000000002,-90.0,-100.0,-70.0,1
456,-93.31619537275064,-100,-100,-100,-100,-100,-100,-100,-100,0
457,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
458,-90.40833333333333,-100,-100,-100,-100,-100,-100,-100,-100,0
459,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
460,-68.095966709347,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-100.0,-80.0,1
461,-60.651999999999994,-100.0,-50.0,-80.0,-90.0,10.400000000000091,-90.0,-100.0,-30.0,1
462,-85.55454545454546,-100.0,-90.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,0
463,-78.21999999999997,-100.0,-60.0,-80.0,-100.0,-58.79999999999977,-100.0,-100.0,-70.0,0
464,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
465,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
466,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
467,-39.04299999999994,-90.0,-10.0,-70.0,-90.0,-13.399999999999778,-100.0,-20.0,28.600000000000257,1
468,-93.09139072847682,-100,-100,-100,-100,-100,-100,-100,-100,0
469,-36.08071428571426,-100.0,70.0,-70.0,-90.0,-80.0,-90.0,-20.0,29.80000000000026,2
470,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
471,-68.53399999999995,-100.0,-70.0,-70.0,-100.0,-7.199999999999662,-90.0,-90.0,-70.0,0
472,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
473,-58.495140388768895,-70.0,-90.0,-70.0,-80.0,-40.0,-40.0,-90.0,-30.0,0
474,-85.46818181818182,-100.0,-80.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
475,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
476,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
477,-47.66199999999997,-100.0,52.0,-70.0,-90.0,-75.99999999999977,-80.0,-20.0,-50.0,1
478,-93.83102143757881,-100,-100,-100,-100,-100,-100,-100,-100,0
479,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
480,-47.57717325227961,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
481,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
482,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
483,-93.17615894039736,-100,-100,-100,-100,-100,-100,-100,-100,0
484,-93.14172185430463,-100,-100,-100,-100,-100,-100,-100,-100,0
485,-93.12847682119205,-100,-100,-100,-100,-100,-100,-100,-100,0
486,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
487,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
488,-28.54676767676764,-100.0,70.0,-70.0,-80.0,-80.0,-80.0,-20.0,62.80000000000034,2
489,-93.17615894039736,-100,-100,-100,-100,-100,-100,-100,-100,0
490,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
491,-49.4612844036697,-100.0,28.0,-70.0,-80.0,-90.0,-100.0,26.800000000000253,-80.0,2
492,-61.44409542743536,-100.0,-80.0,-80.0,-100.0,60.40000000000033,-90.0,-100.0,-70.0,1
493,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
494,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
495,-39.68482254697284,-100.0,2.0,-70.0,-70.0,-90.0,-80.0,-20.0,29.80000000000026,2
496,-90.1590909090909,-100,-100,-100,-100,-100,-100,-100,-100,0
497,-82.5304347826087,-70.0,-90.0,-100.0,-90.0,-100.0,-100.0,-90.0,-80.0,0
498,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
499,-89.70454545454545,-100,-100,-100,-100,-100,-100,-100,-100,0
500,-85.28893905191873,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-90.0,-90.0,0
501,-93.1046357615894,-100,-100,-100,-100,-100,-100,-100,-100,0
502,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
503,-89.74090909090908,-100,-100,-100,-100,-100,-100,-100,-100,0
504,-45.93635673624287,-50.0,-70.0,-70.0,-70.0,80.20000000000019,-90.0,-100.0,-70.0,1
505,-48.4969565217391,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
506,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
507,-89.69545454545454,-100,-100,-100,-100,-100,-100,-100,-100,0
508,-54.077053364269126,-70.0,-70.0,-80.0,-100.0,78.4000000000002,-100.0,-100.0,-70.0,1
509,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
510,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
511,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
512,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
513,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
514,-93.20410783055199,-100,-100,-100,-100,-100,-100,-100,-100,0
515,-93.44783983140148,-100,-100,-100,-100,-100,-100,-100,-100,0
516,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
517,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
518,-93.0728476821192,-100,-100,-100,-100,-100,-100,-100,-100,0
519,-53.58199999999999,-90.0,-40.0,-60.0,-80.0,15.000000000000142,-100.0,-90.0,-30.0,1
520,-26.72916913946584,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-80.0,-80.0,2
521,-71.12555555555555,-100.0,-70.0,-80.0,-100.0,-70.0,-100.0,-90.0,-40.0,0
522,-44.877058823529396,-90.0,-80.0,-30.0,-90.0,80.20000000000019,-80.0,-100.0,-40.0,1
523,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
524,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
525,-87.50662251655629,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-90.0,-100.0,0
526,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
527,-42.92789473684208,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
528,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
529,-84.4844398340249,-100.0,-90.0,-100.0,-90.0,-100.0,-90.0,-90.0,-90.0,0
530,-80.70248447204969,-70.0,-90.0,-100.0,-90.0,-100.0,-80.0,-90.0,-80.0,0
531,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
532,-71.14699999999996,-90.0,-90.0,-100.0,-60.0,-20.19999999999967,-100.0,-100.0,-80.0,0
533,-21.3766093366093,-70.0,70.0,-60.0,-70.0,64.60000000000034,-80.0,-20.0,-80.0,2
534,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
535,-34.40859154929575,-90.0,56.0,-70.0,-80.0,-80.0,-50.0,15.400000000000228,-40.0,2
536,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
537,-84.22399999999998,-100.0,-100.0,-100.0,-100.0,-23.999999999999773,-100.0,-100.0,-100.0,0
538,-60.09399999999996,-100.0,-70.0,-30.0,-90.0,-25.59999999999968,-50.0,-100.0,-70.0,0
539,-93.0027027027027,-100,-100,-100,-100,-100,-100,-100,-100,0
540,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
541,-50.71013384321222,-50.0,-70.0,-90.0,-80.0,82.00000000000017,-100.0,-100.0,-70.0,1
542,-73.69399999999996,-100.0,-80.0,-90.0,-90.0,4.800000000000296,-100.0,-100.0,-100.0,1
543,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
544,-48.53378698224849,-90.0,-10.0,-70.0,-90.0,-90.0,-100.0,-20.0,28.600000000000257,1
545,-40.50899999999995,-100.0,-20.0,-70.0,-90.0,-6.1999999999998465,-100.0,-20.0,28.000000000000256,1
546,-89.94090909090909,-100,-100,-100,-100,-100,-100,-100,-100,0
547,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
548,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
549,-83.06399999999996,-100.0,-100.0,-100.0,-40.0,-75.59999999999975,-100.0,-100.0,-100.0,0
550,-89.67272727272727,-100,-100,-100,-100,-100,-100,-100,-100,0
551,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
552,-78.47570332480818,-100.0,-90.0,-100.0,-70.0,-90.0,-90.0,-90.0,-90.0,0
553,-42.76965034965032,-100.0,16.0,-70.0,-90.0,-90.0,-90.0,-20.0,29.80000000000026,2
554,-45.443277310924344,-90.0,-20.0,-70.0,-90.0,-80.0,-100.0,-20.0,55.00000000000032,1
555,-92.51125827814569,-100,-100,-100,-100,-100,-100,-100,-100,0
556,-92.8,-100,-100,-100,-100,-100,-100,-100,-100,0
557,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
558,-42.167628458497994,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
559,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
560,-75.89399999999996,-100.0,-70.0,-90.0,-100.0,-32.7999999999997,-90.0,-100.0,-70.0,0
561,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
